url,Nature of Business,Location,Year of Establishment,Main Categories,Major Markets,Total Employees,Annual Turnover,Brands,Contact Person,Position,Office Address,Country/Region
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Heyuan-Good-Faith-Industrial-Co-Ltd/1S00OI21V,Manufacturer,"Heyuan, Guangdong, Chinese Mainland",2021.0,"Building Materials & Supplies, Homeware & Lifestyle Essentials, Personal Care","Australasia, Japan, Korea, Middle East, North America, Scandinavia, Western Europe, Worldwide",101 - 200,"US$ 5,000,000 - 9,999,999","ICAM OEM & ODM Full customization On-site material inspection Finished product inspection On-site technical support private mold One-stop procurement Quality traceability Certification Verified by Certificate Name Issued By Certificate Type Valid Date ISO 9001 China Federation of Logistics Certification Center ISO 9001 27 Feb 2028 Appearance Design Patent Certificate China National Intellectual Property Administration Patent - Appearance Design Patent Certificate China National Intellectual Property Administration Patent - Utility Model Patent Certificate China National Intellectual Property Administration Patent - National High-Tech Enterprise Certificate‌ Guangdong Provincial Tax Service, State Administration of Taxation License 28 Dec 2026 Show More View Details Certification(s) Verified on 26 Jan 2026 by Disclaimer View details Factory & Facility Research & Development Quality Control",Miss Alison Xie,Sales Manager,"Chuangye Road, Hudie Ling Industrial Zone,, Xianta GUANGDONG CHINA",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ningbo-Careline-Electric-Appliance-Co-Ltd-/1X0AQ9RI,"Exporter, Manufacturer","Ningbo, Zhejiang, Chinese Mainland",2010.0,Home Appliances Certificate Name Issued By Certificate Type Valid Date etl - - - CB - - - BSCI - - - View Details Company Information Verified on 05 Dec 2025 by Disclaimer,,,,,Mr Qian Zhang,Vice President,"Andong Industrial Zone, No.558 Wei'er Road, Hangzhou Bay New Zone, Ningbo City, Zhejiang Province, China.",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Huaqun-Century-Photoelectricity-Co-Ltd-/1S00OGHED,,Chinese Mainland,,"Consumer Electronics Certification Verified by Certificate Name Issued By Certificate Type Valid Date Trademark Trademark Office of the State Administration for Industry and Commerce of the People's Republic of China Trademark 13 Mar 2030 RoHS Shenzhen Alliance Testing Technology Co., Ltd. RoHS 15 May 2026 CB Korea Testing Laboratory (KTL) CB - View Details Certification(s) Verified on 30 Dec 2025 by Disclaimer",,,,,Zhijun Zhang,Sales Director,"East 5th of Shangxue Industry Area, Jihua Road, Longgang District, Shenzhen, 518129, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhongshan-Hung-Yuk-Plastic-Technology-Co-Ltd/1S00O86M0,Manufacturer,"Zhongshan, Guangdong, Chinese Mainland",1987.0,"Consumer Electronics, Gifts / Souvenirs, Hardwares (Tools & Parts), Home Appliances, Homeware & Lifestyle Essentials, Lights",Worldwide,201 - 500,,GANJIANG ZAPPER RPODUCING PDQ DESIGN INNOVATIVE PRODUCT DESIGN PLASTIC INSECT KILLER REPELLENT PRODUCING BUG KILLER MOULD Part of our product family 2024 HKTDC Fair Spring 2023 HK FAIR SPRING 2024 HK FAIR Spring 2023 UK FAIR 2024 SPOGA FAIR 2023 JAPAN FAIR 2024 HK FAIR SHOWCASE,Miss Juby LI,,"3/F,No.5,De Lai Road, Xialolan Town, Zhongshan City Guangdong Province China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Kingstar-Technology-Co-Ltd-/1X0B3HBA,,Chinese Mainland,,"Consumer Electronics, Gifts, Toys & Sports Supplies, Personal Care, Telecommunication",,,,,Binna Huang,,"Room 201,Building A,No. 1 Qianwan Road, Qianhai Shenzhen-Hong Kong Cooperation Area, Shenzhen guangdong, 518000 China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhongshan-Yang-Guo-Electronic-Technology-Co-Ltd-/1S00P5IVX,"Distributor, Exporter, Importer, Manufacturer, Others, Retailer, Wholesaler, e-tailer","Zhongshan, Guangdong, Chinese Mainland",2018.0,Consumer Electronics,"Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, North America, Scandinavia, Southeast Asia",201 - 500,"US$ 50,000,000 - 99,999,999",AOCHUAN,Mr Jingfeng Lun,,"4th Floor,Building 3, and 4th–5th Floor,No. 9 Huayuan Road, Baofeng Community,Xiaolan Town,Zhongshan, Guangdong Province, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Warsong-Technology-Co-Ltd/1S00OA198,,Chinese Mainland,,"Consumer Electronics, Gifts / Souvenirs, Video Games & Accessories",,,,,Eleanor zou,,"1301 Room, No. 268, 2nd Gushu Rd., Nanchang Community, Xixiang, Shenzhen, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/NINGBO-GP-SONLUK-BATTERY-CO-LTD-/1S00OYFMR,"Exporter, Manufacturer, Wholesaler","Ningbo, Zhejiang, Chinese Mainland",1954.0,"Consumer Electronics, Parts, Components & Electrical Supplies","Australasia, Central & South America, Eastern Europe, Middle East, North America, Southeast Asia, Western Europe, Worldwide",1001 - 2000,"US$ 1,000,000 - 4,999,999","Voniko, Pairdeer Alkaline Battery OEM ODM FMCG Manufacturer General Purpose Battery Certificate Name Issued By Certificate Type Valid Date ISO 9001:2015 DNV - Business Assurance ISO 9001 31 Oct 2024 - (N/A) ISO 14001:2015 DNV - Business Assurance ISO (others) 31 Oct 2024 - (N/A) ISO 45001:2018 DNV - Business Assurance ISO 45001 31 Oct 2024 - (N/A) View details Factory & Facility Research & Development Quality Control",Ms Carol Li,Marketing Specialist,"No.600 Qingfeng Road, Cicheng Town Jiangbei District, Ningbo, Zhejiang China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Denorgin-Tech-Co-Ltd/1S00OA4FN,,Chinese Mainland,,"Home Appliances, Homeware & Lifestyle Essentials",,,,,Alice Wang,,"Building 2, Area Two, Shangxue Technology Park, Bantian Street, Longgang District, Shenzhen, Guangdong, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/AGreen-Marketing-Ltd/1X0AEBU9,"Exporter, Manufacturer, Wholesaler, e-tailer",Hong Kong,2018.0,"Beauty Supplies, Consumer Electronics, Gifts, Toys & Sports Supplies, Health Care & Medical Supplies, Health, Beauty and Baby Care, Home Appliances, Personal Care, Telecommunication","Africa, Australasia, Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, Middle East, North America, Other Asian Countries, Scandinavia, Southeast Asia, Taiwan, Western Europe, Worldwide",201 - 500,"US$ 1,000,000 - 4,999,999","TOUCHBeauty ODM OEM beauty device Touch Beauty beauty personal care Men's beauty care ladies beauty care Certificate Name Issued By Certificate Type Valid Date ISO45001:2018 UKS International Certification (Shenzhen) Co., Ltd - (N/A) - 02 Apr 2020 ISO9001:2015 h UKS International Certification (Shenzhen) Co., Lt - (N/A) - 02 Apr 2020 ISO14001:2015 UKS International Certification (Shenzhen) Co., Lt - (N/A) - 02 Apr 2020 BSCI Intertek - (N/A) - 10 Jun 2020",Ms Chantal Chan,Sales Director,"Unit 802, 8/F., Star House, 3 Salisbury Road, Tsim Sha Tsui, Kowloon, Hong Kong.",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangdong-Province-Zhaoqing-City-High-tech-District-WanJun-Technology-Co-Ltd-/1S00O5BV4,"Exporter, Manufacturer, Wholesaler","Zhaoqing, Guangdong, Chinese Mainland",2020.0,Consumer Electronics View Details Company Information Verified on 02 Jan 2026 by Disclaimer,,,,,Miss Jessica Zhu,Manager,"6th and 7th floors of A16# factory building Zhaoqing Wanyang Innovation City No.41 Dawang Avenue, High-tech District Zhaoqing City, Guangdong Province, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/H-K-Yale-International-Industry-Co-Limited/1X0AHA06,"Manufacturer, Others",Hong Kong,2005.0,Consumer Electronics,"Africa, Australasia, Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, Middle East, North America, Other Asian Countries, Scandinavia, Southeast Asia, Taiwan, Western Europe, Worldwide",201 - 500,"US$ 10,000,000 - 49,999,999",awei,Ms Miley Hwang,Overseas Sales Manger,"4th Floor, Building 2 Yujingtai Industrial Park, 35 Huaxing Road, Dalang Street Longhua District, Shenzhen Guangdong China",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Antop-Technology-Co-Ltd-/1X08612V,"Exporter, Manufacturer","Guangzhou, Guangdong, Chinese Mainland",1980.0,"Automobile Electronics, Automobile Parts & Accessories, Consumer Electronics, Environmental Protection, Telecommunication","Eastern Europe, Japan, North America, Scandinavia, Western Europe",501 - 1000,"US$ 10,000,000 - 49,999,999",Antop digital broadcasting manufacture customization ID and MD designs radio frequency electronic engineering,Ms Magic Chan,,"Qiaohua Industry Zone, Luotian Linchang, Songgang, Baoan, Shenzhen City, Guangzhou Province, China.",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Sun-Yin-Crystal-Industry-Co-Ltd/1X0A36WM,Manufacturer,Hong Kong,2010.0,"Agricultural Machinery & Equipment, Automobile Parts & Accessories, Beauty Supplies, Consumer Electronics, Costume & Fashion Jewellery, Decoration & Crafts, Engineering & Construction Machinery, Fine Jewellery, General Industrial Machinery, Gifts / Souvenirs, Health Care & Medical Supplies, Internet of Things, Jewellery & Watch, Jewellery & Watch, Jewellery Machinery, Jewellery Parts & Tools, Optical Equipment, Packaging & Displaying Materials, Parts, Components & Electrical Supplies, Parts, Components & Raw Materials, Party Supplies, Personal Care, Scientific, Testing & Laboratory Equipments, Watches & Clocks","Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, North America, Western Europe, Worldwide",501 - 1000,"US$ 10,000,000 - 49,999,999",SUN YIN watch case optical component sapphire crystal sapphire glass Lense ODM Smart Ring Sapphire Watch Crystal Certification Verified by Certificate Name Issued By Certificate Type Valid Date Test Report SGS Others - Test Report SGS Others - Test Report SGS Others - Test Report SGS Others - Quality Management System Certificate SGS - 06 Aug 2026 Show More View Details Company Information Verified on 28 Nov 2025 by Disclaimer Certification(s) Verified on 03 Jul 2025 by Disclaimer View details Factory & Facility Quality Control SUN YIN CRYSTAL IND. CO LTD SUN YIN CRYSTAL SAPPHIRE PRODUCT SUN YIN CRYSTAL PRODUCT CATETORY SAPPHIRE PROTECTION SCREEN OPTICAL COMPONENTS QUALIFICATION SAPPHIRE IS YOUR FUTURE,Mr Leung Dave,Business Development Manager,"Flat A, 13/F., 88 Kwai Cheong Road, Kwai Chung, New Territories, Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/ULTMOST-ELECTRONIC-LTD/1X09B866,"Exporter, Manufacturer",Hong Kong,1991.0,"Automobile Electronics, Automobile Parts & Accessories, Automobile Security & Safety, Consumer Electronics, Educational Toys, Furniture & Parts, Gifts / Souvenirs, Gifts, Toys & Sports Supplies, Health Care & Medical Supplies, Home Appliances, Homeware & Lifestyle Essentials, Internet of Things, Jewellery & Watch, Lights, Office Equipment, Optical Equipment, Personal Care, Sports Supplies, Stationery, Video Games & Accessories, Watches & Clocks",Worldwide,,,"OVO, FUSS, PolyGens, white-label service ODM OEM Certification Verified by Certificate Name Issued By Certificate Type Valid Date ISO 9001 Guangdong China-Tai Certification Testing Co., Ltd. ISO 9001 02 Jul 2027 FCC BTF Testing Lab (Shenzhen) Co., Ltd. FCC - CE BTF Testing Lab (Shenzhen) Co., Ltd. EMC - CE Shenzhen LGT Test Service Co., Ltd. RED - FCC ATS Electronic Technology Co., Ltd. FCC - Show More View Details Company Information Verified on 14 Nov 2025 by Disclaimer Certification(s) Verified on 12 Nov 2025 by Disclaimer View details Factory & Facility Factory building & domitory buildings Molding & plastic injection factory buildiing Plastic injection machines Plastic injection machine Plastic injection machine CNC machine Assembly lines Office of international sales department General office building & production building Optical parts production building TV production line SMT lines a corner of clean room PBS washing basin Glass polishing facility Plastic injection machines",Ms Cindy Cheng,-,"2101B, Nan Fung Ctr., 264-298 Castle Peak Rd., Tsuen Wan, New Territories, Hong Kong.",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Anhui-Huayu-Electronic-Technology-Co-Ltd/1X00FB8V,"Exporter, Manufacturer","Anhui, Chinese Mainland",2004.0,Consumer Electronics,"Worldwide ODM OEM Certification Verified by Certificate Name Issued By Certificate Type Valid Date QUALITY MANAGEMENT SYSTEM CERTIFICATE Beijing East Allreach Certification Center Co., Ltd ISO 9001 01 Jun 2027 ENVIRONMENTAL MANAGEMENT SYSTEM CERTIFICATE Beijing East Allreach Certification Center Co., Ltd ISO 14001 01 Jun 2027 View Details Company Information Verified on 23 Dec 2025 by Disclaimer Certification(s) Verified on 09 Jun 2025 by Disclaimer",,,,Mr JIM HUA,Marketing Manager,"QinLan Town Industrial Park, Tiangchang City, Auhui Province, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Fujian-Zhenhong-Electronic-Technology-Co-Ltd-/1S00OMZ3S,"Exporter, Manufacturer","Fuzhou, Fujian, Chinese Mainland",2013.0,"Consumer Electronics, Home Appliances, Parts, Electrical Electronic Supplies","Africa, Australasia, Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, Middle East, North America, Other Asian Countries, Scandinavia, Southeast Asia, Taiwan, Western Europe, Worldwide",51 - 100,"US$ 10,000,000 - 49,999,999 OEM ODM R&D Certification Verified by Certificate Name Issued By Certificate Type Valid Date CE Dongguan Funas Testing Technology Co., Ltd. EMC - FCC Flux Compliance Service Laboratory FCC - RoHS Shenzhen MTL Testing Technology Co., Ltd. RoHS - Test Report Dongguan Funas Testing Technology Co., Ltd. Others - Test Report Flux Compliance Service Laboratory Others - Show More View Details Company Information Verified on 21 Nov 2025 by Disclaimer Certification(s) Verified on 16 Dec 2025 by Disclaimer",,Mr Jian Chen,,"Floor 2, 1 Workshop zcFloor 3 Office, R&d Buildings, No. 10 Xianzhi Road, Fuzhou, Fujian",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Future-Access-Technology-Co-Ltd/1S00O70KC,"Exporter, Manufacturer",Hong Kong,2016.0,"Consumer Electronics, Eyewear & Accessories, Gifts / Souvenirs, Watches & Clocks",,101 - 200,"US$ 5,000,000 - 9,999,999",Hifuture,Miss Bella Li,HR Manager,"Flat/Rm 185, G/F, Hang Wai Ind Centre, No 6 Kin Tai Street, Tuen Mun, New Territories, Hong Kong.",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hangzhou-Yuan-Ye-Imp-Exp-Co-Ltd-/1S00OXVJK,"Exporter, Importer","Hangzhou, Zhejiang, Chinese Mainland",2009.0,"Home Appliances, Homeware & Lifestyle Essentials, Sports Supplies","Australasia, Eastern Europe, North America, Western Europe",51 - 100,"US$ 500,000 - 999,999","YUAN YE SHOE DRYER BOOT DRYER HELMET DRYER OBM OEM&ODM Outdoor sports Camping Skiing & Biking Certificate Name Issued By Certificate Type Valid Date CE-LVD SGS-CSTC Standards Technical Services Co., Ltd. SGS 03 Jun 2024 - (N/A) CE-LVD TÜV Rheinland LGA Products GmbH TÜV Rheinland 13 Mar 2025 - (N/A) CE-EMC SGS-CSTc Standards Technical Services Co.,Ltd. SGS 12 Jun 2024 - (N/A) CE-EMC TÜV Rheinland LGA Products GmbH TÜV Rheinland 12 Mar 2025 - (N/A) CE-LVD Intertek Testing Services Hangzhou Others 20 Apr 2016 - 11 Sep 2030 View Details Company Information Verified on 21 Nov 2025 by Disclaimer View details Factory & Facility Research & Development Quality Control SHOE AND BOOT DRYER ELECTRIC FAN",Mrs Tina Chen,Sales Manager,"RM1402,ZHONGYING INTERNATIONAL BUILDING, #1220 JIANGHUI ROAD,BINJIANG DISTRICT Hangzhou, Zhejiang,",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ningbo-Sunlight-Electronics-Co-Ltd-/1S00OJ9X0,"Exporter, Manufacturer","Ningbo, Zhejiang, Chinese Mainland",2006.0,"Consumer Electronics, Environmental Protection, Gifts / Souvenirs, Gifts, Toys & Sports Supplies, Hardwares (Tools & Parts), Lights","Eastern Europe, North America, Scandinavia, Southeast Asia, Worldwide",201 - 500,"US$ 10,000,000 - 49,999,999","SUNLIGH.T;BOKE;SHEQU OEM ODM Design Customized Certification Verified by Certificate Name Issued By Certificate Type Valid Date ISO 9001 Intertek Certification Limited ISO 9001 05 Jul 2026 Environmental Management System Certification ZhongQiu United International Certification (Beijing) Co., Ltd. ISO 14001 21 Feb 2027 Occupational Health and Safety Management System Certification ZhongQiu United International Certification (Beijing) Co., Ltd. ISO 45001 21 Feb 2027 CE Waltek Testing Group (Ningbo) Co., Ltd EMC - RoHS Test Report Waltek Testing Group (Ningbo) Co., Ltd Others - View Details Company Information Verified on 02 Jan 2026 by Disclaimer Certification(s) Verified on 05 Jun 2025 by Disclaimer View details Factory & Facility Research & Development Quality Control",Ms Lisa zhang,,"No.518, Guanshen North Road, Cidong Binhai District Longshan Town, Cixi City Zhejiang Province, China China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Sonicstar-Guangzhou-Electronics-Co-Ltd-/1S00OANQ7,Manufacturer,"Guangzhou, Guangdong, Chinese Mainland",2001.0,"Consumer Electronics, Gifts, Toys & Sports Supplies, Internet of Things, Telecommunication","North America, Scandinavia, Western Europe","101 - 200 ODM OEM Home Theater Bluetooth Speaker Wooden Speaker SMT Certification Verified by Certificate Name Issued By Certificate Type Valid Date Quality Management System Certificate Beijing Zhongshui Brilliant Certification Co., Ltd. ISO 9001 01 Sep 2028 Other Certification Certificate Name Issued By Certificate Type Valid Date ISO 9000 - - - ISO 9000 - - - View Details Company Information Verified on 21 Nov 2025 by Disclaimer Certification(s) Verified on 06 Nov 2025 by Disclaimer",,,Ms Emily Zhen,Sales Manager,"No.13 Taoyuan West Street, Shima, Junhe, Baiyun District, Guangzhou, 510440 China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/YuKo-Technology-Co-LTD/1X07HL36,"Exporter, Manufacturer",Hong Kong,2004.0,"Consumer Electronics, Gifts, Toys & Sports Supplies","Chinese Mainland, Eastern Europe, Japan, Korea, North America, Worldwide",501 - 1000,"US$ 50,000,000 - 99,999,999 ODM OEM View details Factory & Facility",,Ms Sunny Wong,Sales Directo,"11/F., Capital Centre, 151 Gloucester Road, Wanchai, Hong Kong.",Hong Kong
